Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1738382040000,102287.48000000,102287.49000000,102218.34000000,102275.85000000,18.10428000,1738382219999,1851412.97115070,4450,10.44375000,1068013.92979320,0
1738382220000,102275.85000000,102275.85000000,102233.28000000,102249.19000000,17.03750000,1738382399999,1742072.93262310,3087,8.97175000,917326.45316230,0
1738382400000,102249.19000000,102274.50000000,102229.86000000,102267.51000000,18.60119000,1738382579999,1902076.41342950,4121,12.94541000,1323762.07356040,0
1738382580000,102267.50000000,102312.21000000,102267.50000000,102304.12000000,20.29626000,1738382759999,2076155.21994150,3486,17.58689000,1798989.79975330,0
1738382760000,102304.12000000,102331.16000000,102210.09000000,102218.58000000,23.12423000,1738382939999,2364942.84895660,5808,12.37336000,1265397.78318400,0
1738382940000,102218.57000000,102277.99000000,102118.56000000,102277.99000000,34.99537000,1738383119999,3576110.53659240,7808,21.47512000,2194711.13980850,0
1738383120000,102277.99000000,102286.92000000,102188.80000000,102201.01000000,8.86627000,1738383299999,906421.98608170,3306,3.27984000,335269.46735180,0
1738383300000,102201.00000000,102245.40000000,102170.33000000,102194.02000000,16.82146000,1738383479999,1719411.67078230,3569,6.61016000,675569.43162900,0
1738383480000,102194.02000000,102232.00000000,102194.01000000,102196.01000000,12.85628000,1738383659999,1314048.22061630,2233,6.22826000,636586.07372020,0
1738383660000,102196.01000000,102259.97000000,102196.00000000,102231.72000000,17.90188000,1738383839999,1830145.36769120,3432,11.43439000,1168979.49943910,0
1738383840000,102231.73000000,102253.39000000,102224.85000000,102228.66000000,12.11171000,1738384019999,1238214.92730900,2030,6.45638000,660062.21712870,0
1738384020000,102228.66000000,102239.78000000,102228.66000000,102238.06000000,6.20772000,1738384199999,634641.64886390,1391,3.10672000,317615.56516090,0
1738384200000,102238.07000000,102286.41000000,102236.55000000,102286.41000000,16.81767000,1738384379999,1719759.55804660,2950,13.39813000,1370089.43208370,0
1738384380000,102286.41000000,102429.18000000,102286.40000000,102426.41000000,17.82410000,1738384559999,1824639.81715330,4221,13.29021000,1360401.75154300,0
1738384560000,102426.41000000,102455.87000000,102391.22000000,102439.10000000,18.50311000,1738384739999,1895264.10390180,3669,13.97433000,1431374.22175710,0
1738384740000,102439.10000000,102503.03000000,102439.10000000,102501.60000000,34.54092000,1738384919999,3539351.35344590,5619,26.49091000,2714502.74646620,0
1738384920000,102501.60000000,102501.61000000,102483.72000000,102493.77000000,12.20013000,1738385099999,1250399.05849050,2227,6.01393000,616375.86508580,0
1738385100000,102493.77000000,102493.77000000,102402.32000000,102408.05000000,17.06521000,1738385279999,1748488.44011630,4199,5.56663000,570302.79393240,0
1738385280000,102408.05000000,102418.31000000,102397.32000000,102397.32000000,10.28144000,1738385459999,1052937.33843320,2092,4.83004000,494654.00698100,0
1738385460000,102397.32000000,102420.00000000,102368.94000000,102368.94000000,7.50564000,1738385639999,768566.01857230,3118,2.17558000,222794.09122510,0
1738385640000,102368.95000000,102368.95000000,102312.00000000,102312.01000000,9.56120000,1738385819999,978430.53980650,2968,3.39826000,347729.47037410,0
1738385820000,102312.00000000,102326.67000000,102310.86000000,102316.16000000,6.21352000,1738385999999,635742.18000290,1803,2.32179000,237551.97847640,0
1738386000000,102316.15000000,102316.16000000,102235.29000000,102283.18000000,18.93164000,1738386179999,1936250.25419170,2877,8.13499000,832132.72782580,0
1738386180000,102283.18000000,102292.70000000,102283.17000000,102292.70000000,2.64433000,1738386359999,270480.80339240,725,0.95124000,97298.95343350,0
1738386360000,102292.69000000,102352.95000000,102292.69000000,102352.95000000,15.15968000,1738386539999,1551028.55508150,1682,13.81407000,1413374.95002490,0
